FDT36, 12.300000190734863, NLow Fat, 0.11144759505987167, NBaking ods, 33.487400054931641, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 436.60873413085938
FDG50, 7.40500020980835, NLow Fat, 0.015358176082372665, NCanned, 92.414596557617188, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1459.43359375
FDH02, 7.2699999809265137, NRegular, 0.020823288708925247, NCanned, 92.448799133300781, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 996.03680419921875
FDW37, 19.200000762939453, NLow Fat, 0.12402693182229996, NCanned, 92.448799133300781, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1863.767822265625
FDW37, 19.200000762939453, NLow Fat, 0.12405039370059967, NCanned, 92.448799133300781, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1934.7684326171875
FDB14, 20.25, NRegular, 0.17193877696990967, NCanned, 92.512001037597656, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 186.42399597167969
FDB14, 20.25, NRegular, 0.10330496728420258, NCanned, 92.61199951171875, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2062.932373046875
FDN50, 16.850000381469727, NRegular, 0.026669833809137344, NCanned, 92.711997985839844, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1702.794921875
FDG50, 7.40500020980835, NLow Fat, 0.015334002673625946, NCanned, 92.714599609375, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1185.789794921875
FDE02, 8.7100000381469727, NLow Fat, 0.12125037610530853, NCanned, 92.777801513671875, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1032.65576171875
FDN50, NULL, NRegular, 0.026391403749585152, NCanned, 92.811996459960938, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2609.93603515625
FDN50, 16.850000381469727, NRegular, 0.026497757062315941, NCanned, 93.012001037597656, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1708.304931640625
FDO50, NULL, NLow Fat, 0.077790200710296631, NCanned, 93.080398559570312, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2940.1728515625
FDO50, 16.25, NLow Fat, 0.078290268778800964, NCanned, 93.1803970336914, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1194.4451904296875
FDB14, 20.25, NRegular, 0.10293224453926086, NCanned, 93.211997985839844, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1304.968017578125
FDB14, 20.25, NRegular, 0.10272391885519028, NCanned, 93.211997985839844, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1957.4520263671875
FDC50, 15.850000381469727, NLow Fat, 0.22846952080726624, NCanned, 93.309402465820312, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 285.62820434570312
FDN50, 16.850000381469727, Nreg, 0.0265148114413023, NCanned, 93.311996459960938, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1729.5379638671875
FDB14, 20.25, NRegular, 0.10288362950086594, NCanned, 93.412002563476562, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1986.172607421875
FDE02, 8.7100000381469727, NLow Fat, 0.1214388832449913, NCanned, 93.677803039550781, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 897.5269775390625
FDN50, 16.850000381469727, NRegular, 0, NCanned, 93.711997985839844, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 1689.5804443359375
FDN50, 16.850000381469727, Nreg, 0.026627857238054276, NCanned, 93.711997985839844, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 745.69598388671875
FDN50, 16.850000381469727, NRegular, 0.026561057195067406, NCanned, 93.711997985839844, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 466.05999755859375
FDE02, 8.7100000381469727, Nlow fat, 0.12114947289228439, NCanned, 93.777801513671875, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1783.67822265625
FDC50, NULL, NLow Fat, 0.13583691418170929, NCanned, 93.809402465820312, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3237.11962890625
FDE02, 8.7100000381469727, NLF, 0.12149627506732941, NCanned, 94.077796936035156, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 876.77685546875
FDC50, 15.850000381469727, NLow Fat, 0.13671013712882996, NCanned, 94.1093978881836, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1640.79736328125
FDB14, 20.25, NRegular, 0.1027044951915741, NCanned, 94.311996459960938, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2982.783935546875
FDC50, 15.850000381469727, NLow Fat, 0.1372700035572052, NCanned, 94.4094009399414, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1904.18798828125
FDC50, 15.850000381469727, NLow Fat, 0.1370539516210556, NCanned, 94.4094009399414, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1047.3033447265625
FDC50, 15.850000381469727, NLow Fat, 0.13677473366260529, NCanned, 94.4094009399414, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1428.1409912109375
FDE02, 8.7100000381469727, NLow Fat, 0.12193621695041657, NCanned, 94.477798461914062, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2628.578369140625
FDB14, 20.25, NRegular, 0.10314237326383591, NCanned, 94.61199951171875, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 652.4840087890625
FDC50, NULL, NLF, 0.23899023234844208, NCanned, 94.709396362304688, NOUT019, 1985, NULL, NULL, NGrocery Store, 396.28985595703125
FDN50, 16.850000381469727, NRegular, 0.026519825682044029, NCanned, 94.711997985839844, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1675.6920166015625
FDE02, 8.7100000381469727, NLow Fat, 0.20294827222824097, NCanned, 94.777801513671875, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 883.3006591796875
FDC50, 15.850000381469727, NLow Fat, 0.13638432323932648, NCanned, 94.809402465820312, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1622.947265625
FDN50, 16.850000381469727, NRegular, 0.026573609560728073, NCanned, 94.912002563476562, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1743.2012939453125
FDN50, NULL, NRegular, 0.046432793140411377, NCanned, 94.912002563476562, NOUT019, 1985, NULL, NULL, NGrocery Store, 2044.0726318359375
FDE02, 8.7100000381469727, NLow Fat, 0.1212274506688118, NCanned, 95.277801513671875, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 887.96051025390625
FDE02, NULL, NLow Fat, 0.12066321074962616, NCanned, 95.677803039550781, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2910.2119140625
FDC50, 15.850000381469727, NLow Fat, 0.13649791479110718, NCanned, 96.309402465820312, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2856.281982421875
FDC50, 15.850000381469727, NLow Fat, 0, NCanned, 96.4094009399414, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1237.72216796875
FDE14, 13.649999618530273, NRegular, 0.031623020768165588, NCanned, 97.870002746582031, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1469.51806640625
FDX37, 16.200000762939453, NLow Fat, 0.063385859131813049, NCanned, 98.169998168945312, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2696.489990234375
FDE14, 13.649999618530273, NRegular, 0.0315089225769043, NCanned, 98.7699966430664, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1697.7900390625
FDE14, 13.649999618530273, NRegular, 0.031494040042161942, NCanned, 98.870002746582031, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 2197.139892578125
FDE14, 13.649999618530273, NRegular, 0.031418982893228531, NCanned, 99.2699966430664, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 2596.6201171875
FDE14, 13.649999618530273, NRegular, 0.031573247164487839, NCanned, 99.470001220703125, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 299.6099853515625
FDX37, 16.200000762939453, NLF, 0.063157163560390472, NCanned, 99.470001220703125, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1724.2130126953125
FDD38, 16.75, NRegular, 0.0082044648006558418, NCanned, 99.867401123046875, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 2342.9501953125
FDE14, 13.649999618530273, NRegular, 0.031439207494258881, NCanned, 100.06999969482422, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2596.6201171875
FDD38, 16.75, NRegular, 0.013711273670196533, NCanned, 100.26740264892578, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 203.73480224609375
FDD38, NULL, NRegular, 0, NCanned, 100.36740112304688, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1833.6131591796875
FDX37, 16.200000762939453, NLF, 0.063286095857620239, NCanned, 100.37000274658203, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1772.33349609375
FDX37, 16.200000762939453, NLow Fat, 0.063017420470714569, NCanned, 100.37000274658203, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 998.70001220703125
FDX37, 16.200000762939453, NLow Fat, 0.063029341399669647, NCanned, 100.47000122070313, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1708.9947509765625
FDX37, 16.200000762939453, NLow Fat, 0.063127331435680389, NCanned, 100.47000122070313, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1597.9200439453125
FDX37, 16.200000762939453, NLow Fat, 0, NCanned, 100.56999969482422, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1398.1800537109375
FDX37, NULL, NLow Fat, 0.062724113464355469, NCanned, 100.56999969482422, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 5093.3701171875
FDE14, 13.649999618530273, NRegular, 0.031445153057575226, NCanned, 101.16999816894531, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1463.8287353515625
FDA25, 16.5, NRegular, 0.068125754594802856, NCanned, 101.19899749755859, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1031.989990234375
FDD38, 16.75, NRegular, 0.00818491168320179, NCanned, 101.26740264892578, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1528.010986328125
FDF02, 16.200000762939453, NLow Fat, 0.1038946732878685, NCanned, 101.29900360107422, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1857.58203125
FDE14, NULL, NRegular, 0.0312928780913353, NCanned, 101.37000274658203, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3239.395263671875
FDF02, 16.200000762939453, NLow Fat, 0.10363403707742691, NCanned, 101.39900207519531, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1031.989990234375
FDX37, 16.200000762939453, NLow Fat, 0.10549819469451904, NCanned, 101.47000122070313, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 399.48001098632812
FDZ01, 8.9750003814697266, NRegular, 0.009110085666179657, NCanned, 101.79900360107422, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1005.0106201171875
FDZ01, 8.9750003814697266, NRegular, 0.015162649564445019, NCanned, 101.89900207519531, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 103.19899749755859
FDD38, 16.75, NRegular, 0.0082380641251802444, NCanned, 101.96739959716797, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1528.010986328125
FDA25, 16.5, NRegular, 0.068403273820877075, NCanned, 101.99900054931641, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 619.1939697265625
FDZ01, 8.9750003814697266, NRegular, 0.0090772174298763275, NCanned, 102.0989990234375, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 962.15545654296875
FDD38, 16.75, NRegular, 0.0082250982522964478, NCanned, 102.16739654541016, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1796.869140625
FDA25, 16.5, NRegular, 0, NCanned, 102.29900360107422, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1839.8475341796875
FDF02, 16.200000762939453, NLow Fat, 0.10405845195055008, NCanned, 102.49900054931641, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2063.97998046875
FDA25, NULL, NRegular, 0.1192794069647789, NCanned, 102.5989990234375, NOUT019, 1985, NULL, NULL, NGrocery Store, 860.1568603515625
FDZ01, NULL, NRegular, 0.00901497807353735, NCanned, 102.69899749755859, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3095.969970703125
FDD38, 16.75, NRegular, 0.0082083418965339661, NCanned, 102.86740112304688, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1528.010986328125
FDA25, 16.5, NRegular, 0.068231672048568726, NCanned, 102.89900207519531, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1833.66015625
FDF02, NULL, NLow Fat, 0.10297209024429321, NCanned, 102.89900207519531, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 999.2901611328125
FDZ01, 8.9750003814697266, NRegular, 0.00905130710452795, NCanned, 103.0989990234375, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 309.59698486328125
FDZ01, 8.9750003814697266, NRegular, 0.009058845229446888, NCanned, 103.39900207519531, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2579.97509765625
FDZ01, NULL, NRegular, 0.015860868617892265, NCanned, 103.49900054931641, NOUT019, 1985, NULL, NULL, NGrocery Store, 6525.4306640625
FDD38, 16.75, NRegular, 0.0081917289644479752, NCanned, 103.56739807128906, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1629.87841796875
FDF02, 16.200000762939453, Nlow fat, 0.10345359891653061, NCanned, 103.69899749755859, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1763.9200439453125
FDA25, 16.5, NRegular, 0.068511106073856354, NCanned, 103.69899749755859, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1651.1839599609375
FDD38, 16.75, NRegular, 0.00819018017500639, NCanned, 103.76740264892578, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2852.287109375
FDD38, NULL, Nreg, 0.014342659153044224, NCanned, 103.76740264892578, NOUT019, 1985, NULL, NULL, NGrocery Store, 203.73480224609375
FDF02, 16.200000762939453, NLow Fat, 0.10347316414117813, NCanned, 103.79900360107422, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 1782.4364013671875
FDZ01, 8.9750003814697266, NRegular, 0.0090571315959095955, NCanned, 104.0989990234375, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2476.77587890625
FDZ01, 8.9750003814697266, NRegular, 0.0090957470238208771, NCanned, 104.39900207519531, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1011.9395141601563
FDF02, 16.200000762939453, NLow Fat, 0.17319285869598389, NCanned, 104.39900207519531, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 1843.4775390625
FDA25, NULL, NRegular, 0.067795850336551666, NCanned, 104.49900054931641, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1541.37744140625
FDL02, 20, NRegular, 0.10406369715929031, NCanned, 104.56220245361328, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2195.80615234375
FDA25, 16.5, NRegular, 0.068112872540950775, NCanned, 104.5989990234375, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 2889.572021484375
FDT49, NULL, NLow Fat, 0.15067240595817566, NCanned, 104.72799682617188, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2450.14404296875
FDA25, 16.5, NRegular, 0.068263918161392212, NCanned, 104.79900360107422, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1238.387939453125
FDT49, 7, NLow Fat, 0.15171264111995697, NCanned, 104.8280029296875, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1278.3360595703125
FDF02, 16.200000762939453, NLow Fat, 0.10368300974369049, NCanned, 105.0989990234375, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1804.760009765625
FDL02, 20, NRegular, 0.10467211157083511, NCanned, 105.26219940185547, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 2315.768310546875
FDL02, 20, NRegular, 0.10424520075321198, NCanned, 105.36219787597656, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1270.346435546875
FDL02, 20, NRegular, 0.10429445654153824, NCanned, 105.56220245361328, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 2237.918701171875
FDT49, 7, NLow Fat, 0, NCanned, 105.62799835205078, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1384.864013671875
FDT49, 7, NLow Fat, 0.15226200222969055, NCanned, 105.72799682617188, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1278.3360595703125
FDT49, 7, NLow Fat, 0.25342190265655518, NCanned, 106.22799682617188, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 803.08367919921875
FDL02, NULL, NRegular, 0.10357934981584549, NCanned, 106.36219787597656, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 1026.8668212890625
FDT49, 7, NLow Fat, 0.1520223468542099, NCanned, 106.62799835205078, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 639.16802978515625
FDM14, 13.800000190734863, NLow Fat, 0.01326396781951189, NCanned, 106.92539978027344, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2930.185791015625
FDT49, 7, NLow Fat, 0.15127958357334137, NCanned, 107.02799987792969, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 2876.256103515625
FDL02, NULL, NRegular, 0.18223655223846436, NCanned, 107.16220092773438, NOUT019, 1985, NULL, NULL, NGrocery Store, 211.72439575195313
FDL02, 20, NRegular, 0.10399676114320755, NCanned, 107.46219635009766, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1587.9329833984375
FDL02, 20, NRegular, 0.10408337414264679, NCanned, 107.46219635009766, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 3705.177001953125
FDL02, 20, NRegular, 0.10450736433267593, NCanned, 107.66220092773438, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 2260.90625
FDT49, 7, NLow Fat, 0.15140558779239655, NCanned, 107.72799682617188, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2024.031982421875
FDM14, 13.800000190734863, NLow Fat, 0.013261459767818451, NCanned, 108.02539825439453, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 759.67779541015625
FDM14, 13.800000190734863, NLow Fat, 0.013252929784357548, NCanned, 108.22540283203125, NOUT013, 1987, NHigh, NTier 3, NSupermarket Type1, 1642.861572265625
FDT49, 7, NLow Fat, 0.15137696266174316, NCanned, 108.22799682617188, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1171.8079833984375
FDM14, 13.800000190734863, NLow Fat, 0.013284590095281601, NCanned, 108.42539978027344, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 1571.0841064453125
FDS25, 6.8850002288818359, NRegular, 0.14029249548912048, NCanned, 108.52279663085938, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1989.410400390625
FDS25, 6.8850002288818359, NRegular, 0.14000855386257172, NCanned, 108.72280120849609, NOUT046, 1997, NULL, NULL, NSupermarket Type1, 2542.0244140625
FDS25, 6.8850002288818359, NRegular, 0.14022623002529144, NCanned, 108.82279968261719, NOUT049, 1999, NMedium, NULL, NSupermarket Type1, 801.692138671875
FDS25, 6.8850002288818359, NRegular, 0.23434561491012573, NCanned, 108.92279815673828, NOUT010, 1998, NMedium, NTier 3, NGrocery Store, 787.43017578125
FDM14, NULL, NLow Fat, 0.013199737295508385, NCanned, 108.92539978027344, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 2713.135009765625
FDC26, 10.194999694824219, NLow Fat, 0.12635919451713562, NCanned, 109.28859710693359, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 1334.26318359375
FDS25, NULL, NRegular, 0.13933055102825165, NCanned, 109.52279663085938, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 3426.206787109375
FDM14, 13.800000190734863, NLF, 0.013290868140757084, NCanned, 109.52539825439453, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1617.2520751953125
FDC26, 10.194999694824219, NLow Fat, 0.12663939595222473, NCanned, 109.58860015869141, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1217.808837890625
FDM14, 13.800000190734863, NLow Fat, 0.013338995166122913, NCanned, 109.72540283203125, NOUT017, 2007, NMedium, NTier 2, NSupermarket Type1, 1620.2052001953125
FDC26, NULL, NLow Fat, 0.12577107548713684, NCanned, 109.78859710693359, NOUT027, 1985, NMedium, NTier 3, NSupermarket Type3, 872.924072265625
FDM14, 13.800000190734863, NLow Fat, 0.013318000361323357, NCanned, 110.12539672851563, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1626.1116943359375
FDS25, 6.8850002288818359, NRegular, 0.13998207449913025, NCanned, 110.622802734375, NOUT035, 2004, NULL, NTier 2, NSupermarket Type1, 814.95263671875
FDC26, 10.194999694824219, NLow Fat, 0.126897931098938, NCanned, 110.6885986328125, NOUT018, 2009, NMedium, NTier 3, NSupermarket Type2, 1223.0745849609375
FDI02, 15.699999809265137, NRegular, 0.1147974357008934, NCanned, 110.82019805908203, NOUT045, 2002, NULL, NTier 2, NSupermarket Type1, 1861.6685791015625
